Question,Answer,Label
당연무효인 개선명령에 불응한 경우 대기환경보전법   위반으로 형사처벌이 가능한지 여부,형사,1
형법  소정의 유가증권의 의의,형사,1
"""할부구매전표""를‘가’항의 유가증권으로 본 사례",형사,1
검사 작성의 피고인에 대한 피의자신문조서의 증거능력과 임의성 유무 판단 방법,형사,1
허위공문서작성죄에 있어서 객체가 되는 문서,형사,1
형법 의 취지,형사,1
피고인이 적법한 기간 내에 항소이유서를 제출하지 아니하여 항소심이 피고인의 항소를 기각한 경우 피고인이 사실오인 및 채증법칙 위반을 이유로 상고할 수 있는지 여부,형사,1
폭행으로 인한 폭력행위등처벌에관한법률   위반 사건의 공소사실이 특정되지 않아 그 공소제기의 절차가 무효인 경우에 해당한다고 한 사례,형사,1
사용자의 근로자에 대한 징벌이 근로기준법   에 의한 형사처벌의 대상이 되기 위한 요건,형사,1
○○○○기술공업 주식회사가 ○○○○공사로부터 도급을 받아 가스누설 점검작업 중 발생한 가스폭발사고에 대하여 ○○○○공사 소속 직원들에게 과실을 인정한 사례,형사,1
미결구금일수가 법정통산되는 경우 법정통산될 일수보다 적은 일수를 산입한 판결의 효력,형사,1
피고인이 범의를 부인하였음에도 간이공판절차에 의하여 심판한 위법이 있다고 한 사례,형사,1
무고죄의 고의와 고소사실의 허위성에 대한 인식 요부,형사,1
무고의 범의가 있다고 단정할 수 없다는 이유로 원심판결을 파기한 사례,형사,1
상상적 경합범의 관계에 있는 두 죄 중 하나의 죄는 사면되어 면소판결의 대상이고 나머지 죄는 무죄일 경우 주문에서 따로 면소를 선고하는지 여부,형사,1
형사소송법  소정의 '진술을 요할 자가 사망 질병 기타 사유로 인하여 공판정에 출정하여 진술을 할 수 없는 때'에 해당하는 경우,형사,1
진술이 특히 신빙할 수 있는 상태하에서 행해졌다고 볼 수 없다고 한 사례,형사,1
동일한 직무에 관하여 동일한 명목으로 불과 며칠 사이에 행해진 금원수수는 포괄하여 뇌물수수죄의 일죄를 구성한다고 한 사례,형사,1
경찰관이 허가 없이 개인적으로 총기 등을 소지할 수 있는지 여부,형사,1
변호사법위반죄에 대하여 유죄를 인정한 원심판결을 채증법칙 위배를 이유로 파기한 사례,형사,1
항소심이 주형은 제1심판결과 동일하게 선고하고 미결구금일수를 제1심보다 줄여 선고하였다면 불이익변경금지 원칙에 반하는지 여부,형사,1
건축사법   소정의 '사위 기타 부정한 방법으로 건축사사무소의 등록을 받은 자'의 의미,형사,1
법인이 건축사를 고용하여 법인 명의로 건축사사무소의 등록을 받을 수 있는지 여부,형사,1
등록거부사유가 있음에도 이를 적극적으로 고지하지 아니하고 등록을 받은 경우 사위 기타 부정한 방법에 의한 건축사사무소의 등록을 받은 경우에 해당하지 않는다고 본 사례,형사,1
업무상횡령죄의 불법영득의 의사의 내용,형사,1
정범의 실행행위 착수 이전의 방조행위를 종범으로 처벌하기 위한 요건,형사,1
정범의 실행행위를 방지할 의무 있는 자가 그 방지조치를 하지 아니함으로써 실행행위를 용이하게 한 경우 부작위에 의한 종범의 성부,형사,1
형법상 부작위범이 성립되기 위한 작위의무의 내용과 그 태양,형사,1
입찰업무 담당 공무원이 입찰보증금이 횡령되고 있는 사실을 알고도 이를 방지할 조치를 취하지 아니함으로써 새로운 횡령범행이 계속된 경우 횡령의 종범으로 처벌한 사례,형사,1
다른 죄와 경합범관계에 있는 경범죄처벌법위반죄에 대하여 구류형이 병과된 사건에서 경범죄처벌법위반죄가 일반사면된 경우 병과된 구류형 부분만을 파기하고 면소한 사례,형사,1
무고죄에 있어서의 신고의 의의,형사,1
성폭력범죄의처벌및피해자보호등에관한법률  의 합동범이 되기 위한 요건,형사,1
강간범행에 대하여 공모·협동관계가 있다고 본 사례,형사,1
피해자가 사망에 이르게 된 경위사실을 인정하고 그에 기하여 피고인의 과실점을 인정한 경우 범죄사실을 명시하지 않은 위법이 있는지 여부,형사,1
의료사고에 있어서 의료종사원의 과실을 인정하기 위한 요건 및 그 판단 기준,형사,1
대학병원 과장이라는 이유만으로 외래담당의사 및 담당 수련의들의 처치와 치료결과를 주시하고 적절한 수술방법을 지시·감독하거나 또는 직접 수술할 주의의무가 있는지 여부,형사,1
농배양을 하지 아니한 과실과 피해자의 사망 사이의 인과관계의 판단 방법,형사,1
피해자의 증상이 패혈증으로 발전할 우려가 있는 경우 피고인에게 과실을 인정하기 위한 요건,형사,1
19세 여자 환자의 임신 여부를 검사하지 아니한 것을 과실이라고 인정하기 위한 요건,형사,1
학원의설립·운영에관한법률   소정의 “교습과정의 반복으로 교습일수가 30일 이상이 되는 경우”의 의미,형사,1
같은 시간에 10인 이상을 교습할 수 있는 시설을 갖추고 사교춤을 교습케 한 ○○○○학원에 대해 풍속영업의규제에관한법률에의한 신고 외에 별도의 학원의설립·운영에관한법률 소정의 등록을 요구할 수 없다고 한 원심판결을 파기한 사례,형사,1
구속 피고인이 제1심 판결서등본을 송부받지 못한 것이 판결에 영향을 미친 절차 위반에 해당하는지 여부,형사,1
구 건축법 의 양벌규정이 위반행위의 이익귀속주체인 업무주에 대한 처벌규정임과 동시에 행위자의 처벌규정인지 여부,형사,1
근로자들을 선동하여 통상적인 연장근로를 집단적으로 거부함으로써 회사업무의 정상운영을 방해한 것이 쟁의행위에 해당하는지 여부,형사,1
형사상 책임이 면제되는 쟁의행위의 정당성 요건,형사,1
고소인이 피고소인의 주관적 의사에 관하여 갖게 된 의심을 일반인의 입장에서 볼 때 충분히 합리적인 근거가 있다면 무고의 미필적 고의를 인정할 수 없다고 본 사례,형사,1
현주건조물방화죄에 대하여 유죄를 인정한 원심판결을 채증법칙 위배를 이유로 파기한 사례,형사,1
형사재판에 있어서 공소사실에 대한 거증책임 및 증명력의 정도와 민사재판상의 입증책임과의 관계,형사,1
피고인이 용도를 입증하지 못한 금액을 피고인이 횡령한 것이라고 인정한 원심판결을 형사재판에 있어서의 거증책임의 원칙과 증명력에 관한 법리오해 등을 이유로 파기한 사례,형사,1
자치관리를 하는 아파트 승강기의 정기검사를 해태한 형사책임의 주체,형사,1
수출용원재료에대한관세등환급에관한특례법   소정의 관세의‘상계’의 의미 및 성질,형사,1
부정한 방법으로 관세의 상계를 받은 행위가 관세법  의 관세부정감면죄에 해당되는지 여부,형사,1
특정범죄가중처벌등에관한법률   위반의 경우 법인을 관세법 에 의하여 처벌할 수 있는지 여부,형사,1
관세법  면책규정의 목적,형사,1
양벌규정에 의한 법인의 형사책임에 관하여 자수감경이 적용되는 경우,형사,1
무고죄에 있어서 허위의 사실,형사,1
무고죄에 관한 원심판결을 파기한 사례,형사,1
협의상 이혼이 무효로 되는 경우,형사,1
상대방을 기망하여 협의상 이혼의 확인을 받아 이를 신고한 경우 공정증서원본불실기재죄의 해당 여부,형사,1
증권거래법 의2  소정의 “   각 호의 1에 해당하는 사실 등에 관한 정보 중“이란 표현의 취지,형사,1
증권거래법 의2  소정의 “투자자의 투자판단에 중대한 영향을 미칠 수 있는 정보“의 의미,형사,1
"전년도에 비하여 대폭 호전된 회사의 매출액 순이익 등에 관한 정보가""나""항의 정보에 해당한다고 본 사례",형사,1
회사의 추정 결산실적이 일간신문 등에 유사한 내용으로 추측 보도된 사실만으로 일반인에게 공개된 정보라고 볼 수 있는지 여부,형사,1
이혼소장이 각하된 경우 간통고소의 효력,형사,1
이혼소장이 각하된 경우 간통 재고소 가부,형사,1
검사 작성 피의자신문조서의 형식적 진정성립이 인정되는 경우 실질적 진정성립이 추정되는지 여부,형사,1
특신상태하에서 행하여진 진술의 임의성을 다투는 경우 법원이 취하여야 할 조치,형사,1
성립 및 임의성이 인정되는 검사 작성의 공동피고인에 대한 피의자신문조서를 다른 공동피고인이 증거로 함에 부동의한 경우 그 다른 공동피고인의 범죄사실에 대한 증거능력 유무,형사,1
항소심에서 공소장의 오기를 정정하는 내용의 공소장변경절차가 이루어진 경우 제1심판결을 파기하지 않고 오기를 정정하여 항소를 기각한 조치에 위법이 없다고 한 사례,형사,1
법원이 공소사실의 “입찰내정가”를 “입찰에 있어서 낙찰가능성이 있는 공사가액”의 의미로 판단한 것은 불고불리의 원칙에 위배되지 않고 석명권 불행사나 심리미진 등의 위법을 범하지 않았다고 한 사례,형사,1
법원의 소환에 불응하고 그에 대한 구인장이 집행되지 아니하는 등법정에서의 신문이 불가능한 상태의 경우도 형사소송법  소정 요건이 충족되는지 여부,형사,1
"형사소송법  소정의 ""특히 신빙할 수 있는 상태하에서 행하여진 때""의 의미",형사,1
소매치기 현행범의 목격자가 경찰에서 그 범인과의 대질신문에서 범행 내용을 구체적으로 진술하였다면 범인의 보복을 피하기 위하여 자신의 인적 사항을 허위로 진술하였다 하더라도 특히 신빙할 수 있는 상태하에서 행하여진 것이라 하여 경찰 진술조서의 증거능력을 인정한 사례,형사,1
현행범을 체포한 경찰관의 진술의 증거능력,형사,1
형사재판에 있어서 자유심증주의의 한계,형사,1
수인의 피해자에 대하여 단일한 범의하에 동일한 방법으로 각별로 기망행위를 한 경우의 사기죄의 죄수 및 공소사실의 기재방법,형사,1
사기죄에 있어서 피해자나 피해액이 특정되었다고 할 수 없다고 한 사례,형사,1
허위공문서 작성 및 그 행사죄의 공소사실에 대하여 유죄를 인정한 원심판결을 채증법칙 위반을 이유로 파기한 사례,형사,1
구 조세범처벌법 의2 과 의 관계,형사,1
약사법의 규제 대상이 되는 의약품의 개념,형사,1
여러 한약재를 개별적으로 분리 구분하여 일정량을 소포장한 후 이를 가감삼십전대보초라는 상표가 붙은 상자에 담고 상세한 복용 방법이 기재된 설명서를 첨부하여 '허증'을 근본적으로 보할 수 있는 한방 제재라고 선전 판매한 경우 약사법의 규제 대상이라고 본 사례,형사,1
범행과 동일한 성질의 행위에 대해 이전에 검찰의 혐의 없음 결정을 받은 적이 있다면 법률의 착오에 해당한다고 한 사례,형사,1
자동차 차체 도색작업이 자동차정비업허가를 받아서 하여야 하는 자동차정비작업에 해당하는지 여부,형사,1
공무상비밀누설죄의 객체와 보호법익,형사,1
기업의 비업무용 부동산 보유실태에 관한 감사원 보고서의 내용이 공무상 비밀에 해당되지 않는다고 본 사례,형사,1
증거신청의 채택 여부가 법원의 재량인지 여부,형사,1
스스로 차를 운전하여 술집에 가서 술을 마신 후 운전을 하다가 교통사고를 일으킨 경우 심신미약으로 인한 형의 감경을 할 수 있는지 여부,형사,1
공판조서 기재의 증명력,형사,1
형사소송법   형사소송규칙  소정 기간 경과 후에 소송기록 판결서등본이 송부된 경우 적법한 상고이유가 될 수 있는지 여부,형사,1
파기 환송판결의 기속력,형사,1
사용자의 근로자에 대한 징벌이 근로기준법   에 의한 형사처벌의 대상이 되기 위한 요건,형사,1
상해 피해자를 진찰한 의사의 진술과 상해진단서의 증거 범위,형사,1
상해에 관한 무고의 공소사실을 인정할 증거가 없다고 판단한 원심판결에 사실 인정을 잘못한 위법이 있다고 한 사례,형사,1
상해교사에 관한 무고 사실에 대하여 무죄를 선고한 원심판결에 채증법칙에 위배하여 사실을 오인하였거나 무고죄의 요건에 관한 법리를 오해한 잘못이 있다고 한 사례,형사,1
위증의 공소사실에 대하여 무죄를 선고한 원심판결에 채증법칙 위배로 인한 사실 오인이나 위증죄의 범의에 관한 법리 오해의 위법이 있다고 한 사례,형사,1
공사감독관의 감독의무 위반과 재해로 인한 치사상의 결과 사이에 상당인과관계가 있다고 보기 위한 요건,형사,1
현장감독 공무원의 감독의무 위반과 붕괴사고로 인한 치사상의 결과 사이에 상당인과관계를 인정한 사례,형사,1
형사소송법 에 따라 피고인의 진술 없이 판결하기 위한 요건,형사,1
피고인이 변경신고한 주거로 우편송달된 공판기일소환장이 폐문부재등으로 송달불능되고 검사가 보정한 주거인 변경신고 전의 주거로도 이사불명으로 송달불능되고 소재탐지촉탁 결과도 불능회보되자 공시송달하여 피고인의 진술 없이 판결한 항소심의 조치를 형사소송법   에위배된 것이라고 한 사례,형사,1
직무유기교사죄의 공소사실 특정 방법,형사,1
불법파업 주도를 내용으로 하는 직무유기교사죄로 기소된 피고인에 대하여 공소사실의 불특정을 이유로 공소기각을 선고한 사례,형사,1
형사소송법   소정의 '원판결이 인정한 죄보다 경한 죄를 인정할 명백한 증거가 새로 발견된 때'의 의미,형사,1
강도상해죄의 실형을 선고받아 판결이 확정된 피고인에게 사건 당시 불법영득의 의사가 없었음을 입증할 만한 명백한 증거가 새로 발견되어 형사소송법  의 재심사유에 해당한다고 한 사례,형사,1
형사소송법    소정의 “불공평한 재판을 할 염려가 있는 때”의 의미,형사,1
증거신청을 채택하지 아니하거나 이미 한 증거결정을 취소한 사실 또는 피고인의 증인에 대한 신문을 제지한 사실이 있다는 것만으로 ‘01’항의 경우에 해당한다고 볼 수 있는지 여부,형사,1
재감자에 대한 약식명령의 송달을 수감 전의 주 거소에다 한 경우 그 송달의 효력,형사,1
"“가""항의 경우 재감자가 정식재판청구기간 도과로 따로 정식재판청구권 회복청구를 할",형사,1
필요가 있는지 여부,형사,1
형사소송절차에서의 보충송달에 관한 민사소송법 규정의 준용 여부 및 보충송달 수령자의 수송달능력,형사,1
○세 4월 정도의 여자 어린이에게 수송달능력이 있다고 한 사례,형사,1
형사소송법   소정의 '명백한 증거가 새로 발견된 때'의 의미,형사,1
형사소송법 의 규정 취지,형사,1
형사소송법   소정의 '명백한 증거가 새로 발견된 때'의 의미,형사,1
형사소송법   소정의 '원판결의 증거된 증언'의 의미,형사,1
'원판결의 증거된 증언'이 허위임이 증명된 이상 이를 제외한 다른 증거에 의하여 유죄로 인정되는 여부와 관계없이 형사소송법  의 재심사유로 인정되는지 여부,형사,1
형사소송법   소정의 '무죄를 인정할 명백한 증거가 새로 발견된 때'의 의미,형사,1
참고인의 진술서가 전항의 '무죄를 인정할 명백한 증거'에 해당하는지 여부,형사,1
재심청구를 인용한 것은 형사소송법   및 의 각 규정 내용과 취지에 반하여 위법하다는 이유로 원심결정을 파기한 사례,형사,1
법관의 기명 날인만 있을 뿐 서명날인이 없는 결정의 적법 여부,형사,1
형사소송법    소정의 '불공평한 재판을 할 염려가 있는 때'의 의미,형사,1
원심판결 및 재심대상판결이 경합범의 관계에 있는 공소사실 전부를 유죄로 인정하였으나 그 중 일부에 대하여만 재심이 청구된 경우 재심법원의 심리 범위,형사,1
구 특정범죄가중처벌등에관한법률 에 대한 헌법재판소의 위헌결정으로 정부관리기업체의 간부직원에 대하여 뇌물수수 및 제3자뇌물공여약속죄를 인정한 원심판결을 파기한 사례,형사,1
10·26 사태와 관련한 내란방조죄의 재심사건에서 당해 공소사실에 대하여 범죄사실의 증명이 없는 때에 해당한다고 보아 무죄를 선고한 사례,형사,1
특정 법률이나 법률 조항이 위헌이거나 위헌이라고 해석되는 이유에 관한 사항이 전혀 포함되어 있지 않은 위헌심판제청신청의 적부,형사,1
보호감호처분의 집행기간 중에도 형의 실효기간이 진행된다고 본 원심판결을 수긍한 사례,형사,1
사회보호법  의 보호감호처분과  소정의 보호감호처분의 동일성 여부 및 법원의 심판 범위,형사,1
국가보안법  과 의 해석 기준,형사,1
동해안 무장공비 침투사건 당시 컴퓨터통신에 단순표류 의혹을 게재한 행위가 국가보안법위반죄에 해당하지 아니한다고 한 사례,형사,1
'변증법적 유물론' 등의 서적들에 대하여 국가보안법   소정의 표현물이 아니라고 한 사례,형사,1
국회의원이 특위조사 과정에서 알게 된 사실을 기자들에게 공표한 데 대하여 비방 목적을 부인한 사례,형사,1
운송회사 대표이사가 사납금의 이행을 독촉할 목적으로 취한 승무정지처분이 근로기준법  의 징벌에 해당하는지 여부,형사,1
건설업자가 분양대금을 시공회사와 협의하에 사용하기로 한 약정에 위배하여 임의 소비한 경우 양자가 동업관계가 아니라는 이유로 재물의 타인성을 부정하여 업무상횡령죄를 부정한 사례,형사,1
선박화재원인에 대한 국립과학수사연구소의 감정 결과를 그대로 믿지 아니하고 범죄의 증명이 없는 경우에 해당한다고 보아 무죄를 선고한 사례,형사,1
지방검찰청 마약반 직원이 피고인의 소변을 채취하는 과정에 하자 가능성이 있다는 이유로 그 소변에 대한 대검찰청 마약감식실의 감정결과의 증명력을 부인한 사례,형사,1
카지노업계의 대부 피고인의 재산국외도피 업무상 횡령 조세포탈의 점에 대하여 각 유죄를 선고한 사례,형사,1
야바위 도중 경찰 출동 상황을 연출하여 돈을 절취하는 수법의 특수절도 범행 공범자들에 대하여 특정범죄가중처벌등에관한법률 의8 소정의 절도 목적의 범죄단체조직죄의 성립을 부정한 사례,형사,1
금전제공약속 후 실제로 금전을 제공한 경우 금전제공약속의 점에 대하여 별죄가 성립되는지 여부,형사,1
기부행위가 공직선거및선거부정방지법 소정의 기부행위 제한기간 전에 이루어졌거나 행위일시가 특정되지 아니하였다는 이유로 무죄를 선고한 사례,형사,1
분양대행업자가 건축주에게 건축주 소유의 대지에 분양대행업자 명의의 근저당권을 설정해 주면 건축비를 대여하여 주겠다고 속여 채권최고액이 부동산 시가를 초과하는 근저당권을 설정한 경우 피고인이 취득한 재산상 이익이 부동산 시가로 한정되는지 여부,형사,1
○○ 그룹 '△△' 전 멤버인 공소외 21 살해 사건에서 합리적 의심이 들지 않을 만한 충분한 증거가 없다는 이유로 원심판결을 파기하고 무죄를 선고한 사례,형사,1
수급받은 건축물 철거공사 중 일정량 이상의 건축폐기물을 배출한 자가 일반폐기물 다량배출자로서 그 폐기물을 직접 처리할 수 있는지 여부,형사,1
교사가 교내에서 흡연하고 거짓말까지 한 학생을 체벌한 데 대하여 정당행위를 이유로 무죄를 선고한 사례,형사,1
범의의 단일성과 계속성이 없는 경우의 죄수,형사,1
특정경제범죄가중처벌등에관한법률 의 '알선'에는 청탁도 포함되는지 여부,형사,1
뇌물죄의 성립요건,형사,1
뇌물죄에 있어서의 '직무'의 의미,형사,1
정치자금·선거자금 등의 명목으로 이루어진 금품수수가 공무원의 직무행위에 대한 대가로서의 실체를 갖는 경우 뇌물성 인정 여부,형사,1
사기죄에 있어서 편취의 범의,형사,1
사기죄에 있어서 기망행위의 판단 기준,형사,1
상호신용금고법    위반죄와 형법상 배임죄가 신분관계로 인하여 형의 경중이 있는 경우인지 여부 및 비신분자에 대하여 상호신용금고법위반죄로 처단할 수 있는지 여부,형사,1
부하직원에 의하여 공시지가가 허위로 기재된 재산평가조서에 결재한 행위에 대하여 허위 공문서작성의 점에 대한 무죄를 선고한 제1심판결을 수긍한 사례,형사,1
미납보험료를 정상적으로 납부한 것처럼 전산 조작한 후 보험가입사실증명원을 발급받아 수사기관에 제출한 것만으로는 보험금 편취의 사기죄의 실행에 착수하지 않았다고 본 사례,형사,1
보험모집인이 교통사고처리특례법  의 보험가입사실증명원 허위작성죄의 주체에 해당하는지 여부,형사,1
분할보험료 미납을 이유로 보험약관에 따라 최고 없이 실효 처리된 상태에서 보험계약이 유효한 것으로 작성된 보험가입증명원이 교통사고처리특례법   소정의 허위문서에 해당하는지 여부,형사,1
교통사고처리특례법  소정의 보험가입사실증명원이 사기죄의 객체가 되는지 여부,형사,1
뇌물공여자 등의 자백이 잠을 재우지 않는 등의 가혹행위로 인하여 이루어진 것으로서 임의성이 인정되지 않는다는 이유로 과천시장 등의 뇌물수수의 점에 대하여 무죄를 선고한 사례,형사,1
수사기관이 추리한 교통사고 상황이 액케르먼 진토드 조향이론 및 자동차 주행역학 차량 파손 부분 및 상태 정차위치 등에 위배된다는 이유로 무죄를 선고한 사례,형사,1
국가보안법    소정의 '국가기밀'의 의미,형사,1
국가보안법상 이적표현물 등의 판단 기준,형사,1
북한의 대남적화활동에 동조할 목적이 있었고 우리의 안전·존립이나 자유민주적 기본질서에 실질적인 해악을 줄 명백한 위험이 있다고 보아 이와 달리 국가보안법위반에 대한 무죄를 선고한 제1심판결을 파기한 사례,형사,1
선거후보자가 기부행위 제한기간에 평소 다니던 교회가 아닌 다른 교회 예배에 참석하여 금 20000원을 헌금한 행위가 기부행위로 보지 아니하는 의례적 행위인지 여부,형사,1
선거후보자가 배부금지기간에 명함을 배부한 행위가 '탈법방법에 의한 문서 등의 배부죄'와 '인쇄물을 이용한 사전선거운동죄'의 상상적 경합관계에 있는지 여부,형사,1
캐릭터가 상품화되어 부정경쟁방지법   목 소정의 '국내에 널리 인식된 타인의 상품표지'로 되기 위한 요건,형사,1
'심슨스' 및 '톰 앤 제리' 캐릭터가 타인의 상품표지로서 국내에 널리 인식되지 아니하였다는 이유로 그 캐릭터를 상품표지로 사용한 데 대하여 부정경쟁방지법위반죄의 성립을 부정한 사례,형사,1
주택건설촉진법  제2의3호 소정의 '주택'에 부대시설 및 복리시설이 포함되는지 여부,형사,1
도망중인 채무자를 우연히 만나 구속시키겠다는 등 변제 독촉을 하여 채무자 딸 명의의 커피숍을 이전받고 정산한 잔액을 돌려준 사안에서 그 행위가 갈취에 해당하지 않는다고 한 사례,형사,1
재입북을 기도한 귀순자에 대하여 국가보안법위반죄와 밀항단속법위반죄의 상상적 경합을 인정하되 정상참작을 하여 집행유예를 선고한 사례,형사,1
승객이 출발중인 열차에서 뒤늦게 하차하다 그 열차 바퀴에 치여 상해를 입은 데 대하여 그 열차 차장의 업무상과실치상죄를 부인한 사례,형사,1
위력자살결의죄에 있어 위력의 정도 및 그 판단 기준,형사,1
위력자살결의 및 위력자살결의방조죄로 기소된 것을 공소장 변경 없이 직권으로 자살교사 및 자살방조죄로 인정한 사례,형사,1
사업자가 징수한 부가가치세액이 횡령죄의 객체가 되는지 여부,형사,1
절취한 은행현금카드를 사용하여 현금을 인출한 행위가 신용카드업법위반죄에 해당하는지 여부,형사,1
제1심이 경합범으로 공소제기된 공소사실 중 일부에 대한 판결을 누락한 경우 항소심에서의 처리,형사,1
부검소견에 따른 사망시간 추정 현장 상황 등의 여러 정황들의 증명력에 의문이 들고 달리 유죄를 단정할 증거가 없다는 이유로 제1심판결을 파기하고 무죄를 선고한 사례,형사,1
한총련 소속 여대생 밀입북 사건에서 국가의 안전·존립이나 자유민주적 기본질서를 위태롭게 할 가능성이 없다는 이유로 국가보안법상 금품수수죄의 성립을 부정한 사례,형사,1
민족통일대축전행사 참가를 위하여 밀입북한 한총련 소속 여대생에 대하여 지령수수탈출과 잠입 회합·찬양·고무의 점에 대하여 유죄를 인정한 사례,형사,1
교통사고 후 제3자에 의하여 피해자가 병원으로 후송되자 그 후송차량을 뒤따라가 진료접수는 해 주었으나 다음날 오후에야 신원을 밝힌 교통사고 운전자에 대하여 도주의 범의를 인정한 사례,형사,1
구 의료법  의 취지,형사,1
구 의료법  의 구성요건에 해당하지 않는다고 본 사례,형사,1
단체협약 조항을 근거로 근무시간 중에 노동조합활동을 한 조합원을 단체협약 위반으로 처벌할 수 없다고 본 사례,형사,1
사기죄의 요건으로서의 기망의 의미,형사,1
고지의무 위반을 이유로 사기죄의 성립을 인정한 사례,형사,1
살인 및 현주건조물방화죄에 관하여 유죄를 인정한 원심판결을 심리미진 및 채증법칙 위배를 이유로 파기한 사례,형사,1
자수의 요건과 효과를 정하는 것은 논리필연적으로 정해지는 것이 아니라 입법정책의 문제이고 입법재량에 속하는지 여부,형사,1
공직선거및선거부정방지법 의 입법 취지,형사,1
범행발각이나 지명수배 여부와 관계없이 체포 전에만 자수하면 공직선거및선거부정방지법 의 자수에 해당하는지 여부,형사,1
단독범으로 기소된 것을 공소장변경 없이 공동정범으로 인정할 수 있는지 여부,형사,1
단독범으로 기소된 것을 공동정범으로 인정하기 위하여는 공소장변경이 필요한 경우에 해당한다고 본 사례,형사,1
건물 붕괴의 원인이 건축계획의 수립 건축설계 건축공사공정 건물 완공 후의 유지관리 등에 있어서의 과실이 복합적으로 작용한 데에 있다고 보아 각 단계별 관련자들을 업무상과실치사상죄의 공동정범으로 처단한 사례,형사,1
상대방인 수뢰자의 처벌 없이 뇌물공여자만 처벌하는 것이 헌법  에 위배되는지 여부,형사,1
업무상과실치사상죄의 공소시효 기산점,형사,1
공소장에 적용법조의 오기나 누락이 있는 경우 공소장 변경을 요하는지 여부,형사,1
행정청의 내부방침에 위배하여 허위의 복명서를 작성한 후 대규모소매점개설신고서를 수리한 행위가 형법   소정의 '직무상 부정한 행위'에 해당한다고 한 사례,형사,1
소년법상의 감경 대상 소년인지 여부는 사실심 판결 선고시를 기준으로 판단하여야 하는지 여부,형사,1
무자격 세무사가 작성한 세무조정계산서에 기명날인한 세무사의 행위가 무자격 세무대리행위의 공동정범에 해당하는지 여부,형사,1
무자격 세무사가 독자적으로 세무조정계산서를 작성한 후 세무사의 기명날인만 받은 경우 세무사법   소정의 세무대리행위에 해당하는지 여부,형사,1
"원진술자가 법정에서 한 ""수사기관에서 사실대로 진술하고 서명날인하였다.""는 취지의 진술만으로 그에 대한 진술조서의 진정성립을 인정하기에 부족하다고 본 사례",형사,1
피해자를 협박하여 법정 중개수수료 상한을 초과하여 금품을 갈취한 경우 죄수 관계,형사,1
피해자의 외음부염증이 미성년자의제강제추행치상죄에 있어서 상해에 해당한다고 본 사례,형사,1
항소심이 제1심판결 선고 전의 구금일수를 산입하지 않았다고 하여 파기·자판한 사례,형사,1
구 자동차관리법  의 자동차의 해체금지 위반행위에 대한 공소장에서 각 해체행위를 특정하지 아니하였음을 이유로 원심판결을 파기한 사례,형사,1
임시운행허가기간을 벗어나 무등록차량을 운행한 자에 대한 과태료의 제재와 형사처벌이 일사부재리의 원칙에 반하는 것인지 여부,형사,1
피고인에게 소송기록접수통지가 되기 전에 변호인이 선임된 경우 변호인의 항소이유서 제출기간의 기산일,형사,1
형사소송법 의5  소정의 '사실의 오인이 있어 판결에 영향을 미친 때'의 의미,형사,1
소유권이전등기와 근저당권설정등기 신청서가 동시에 접수된 경우 등기공무원이 소유권이전등기만 기입한 채 발급한 등기부등본이 허위공문서인지 여부,형사,1
전화대화를 녹음한 녹음테이프나 법원이 그 녹음 내용을 듣고 대화내용을 확인하여 작성한 검증조서의 증거능력,형사,1
특수절도로 기소된 후 추가기소된 상습특수절도죄의 심리과정에서 전후의 범죄사실이 포괄하여 상습특수절도죄를 구성하는 것으로 밝혀진 경우 검사가 취할 조치,형사,1
항의 경우 검사의 추가기소가 포괄일죄를 구성하는 행위 중 누락된 것을 추가·보충하는 취지임이 분명한 경우 법원이 취할 조치,형사,1
추가기소를 공소장변경의 취지로 볼 여지가 있음에도 불구하고 이를 이중기소로 보아 곧바로 공소기각판결을 선고한 원심판결을 심리미진 등을 이유로 파기한 사례,형사,1
형사재판에 있어서 자유심증주의의 한계 및 간접증거의 증명력,형사,1
유죄에 관한 여러 증거들의 개별적인 증거가치와 예외적인 현상만으로 그 전체가 갖는 종합적 증명력을 배척한 채 무죄를 선고한 원심판결을 심리미진 또는 채증법칙 위반으로 파기한 사례,형사,1
주거제한 의무가 있는 준파산자가 허가 없이 주거를 떠난 경우 파산법  의 '파산자'에 대한 처벌 규정으로 처벌할 수 없다고 한 사례,형사,1
공소장변경 없이 공소사실과 다른 범죄사실을 인정할 수 있는지 여부 및 공소장변경 없이 비친고죄인 강제추행치상죄를 친고죄인 강제추행죄로 인정할 수 있는지 여부,형사,1
항소심에서 공소장변경 또는 법원 직권에 의하여 비친고죄를 친고죄로 인정한 경우 항소심에서의 고소취소가 친고죄에 대한 고소취소로서의 효력이 있는지 여부,형사,1
부실공사 관련 기사에 대한 해당 업체의 반박광고가 있음에도 반복 기사가 나간 상태에서 그 신문사 사주 및 광고국장이 그 업체 대표이사에게 감정이 격앙되어 있는 기자들의 분위기를 전하는 방식으로 자사 신문에 사과광고를 게재토록 하면서 과다 광고료를 받은 행위가 공갈죄의 구성요건에 해당한다고 본 사례,형사,1
공모공동정범에 있어서 공범관계의 성립요건,형사,1
"폭력행위등처벌에관한법률  의 ""2인 이상이 공동하여 에 열거된 죄를 범한 때""의 의미",형사,1
